t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3
2.735,4.93525,8.2889,-0.632977,0.593176,7.19669,14.8631,0.193929,0.559226,11.145,6.37055,-0.800174,-0.108203,12.4234,13.1103,-0.332841,-0.0815681
2.74,4.93209,8.29186,-0.632977,0.593176,7.19766,14.8658,0.19393,0.559226,11.141,6.37001,-0.800174,-0.108203,12.4218,13.1099,-0.332842,-0.081568
2.745,4.92892,8.29483,-0.632976,0.593176,7.19863,14.8686,0.19393,0.559225,11.137,6.36947,-0.800175,-0.108202,12.4201,13.1095,-0.332842,-0.0815679
2.75,4.92576,8.29779,-0.632976,0.593176,7.1996,14.8714,0.193931,0.559225,11.133,6.36892,-0.800175,-0.108202,12.4184,13.1091,-0.332843,-0.0815679
2.755,4.92259,8.30076,-0.632976,0.593176,7.20057,14.8742,0.193932,0.559225,11.129,6.36838,-0.800175,-0.108202,12.4168,13.1087,-0.332844,-0.0815678
2.76,4.91943,8.30373,-0.632975,0.593176,7.20154,14.877,0.193933,0.559224,11.125,6.36784,-0.800175,-0.108202,12.4151,13.1083,-0.332845,-0.0815677
2.765,4.91626,8.30669,-0.632975,0.593176,7.20251,14.8798,0.193933,0.559224,11.121,6.3673,-0.800176,-0.108201,12.4135,13.1079,-0.332846,-0.0815676
2.77,4.9131,8.30966,-0.632975,0.593176,7.20348,14.8826,0.193934,0.559223,11.117,6.36676,-0.800176,-0.108201,12.4118,13.1074,-0.332846,-0.0815676
2.775,4.90993,8.31262,-0.632974,0.593177,7.20445,14.8854,0.193935,0.559223,11.113,6.36622,-0.800176,-0.108201,12.4101,13.107,-0.332847,-0.0815675
2.78,4.90677,8.31559,-0.632974,0.593177,7.20542,14.8882,0.193935,0.559223,11.109,6.36568,-0.800176,-0.108201,12.4085,13.1066,-0.332848,-0.0815674
2.785,4.9036,8.31856,-0.632974,0.593177,7.20639,14.891,0.193936,0.559222,11.105,6.36514,-0.800176,-0.1082,12.4068,13.1062,-0.332849,-0.0815673
2.79,4.90044,8.32152,-0.632974,0.593177,7.20736,14.8938,0.193937,0.559222,11.101,6.3646,-0.800177,-0.1082,12.4051,13.1058,-0.33285,-0.0815673
2.795,4.89727,8.32449,-0.632973,0.593177,7.20833,14.8966,0.193937,0.559221,11.097,6.36405,-0.800177,-0.1082,12.4035,13.1054,-0.33285,-0.0815672
2.8,4.89411,8.32745,-0.632973,0.593177,7.2093,14.8994,0.193938,0.559221,11.093,6.36351,-0.800177,-0.1082,12.4018,13.105,-0.332851,-0.0815671
2.805,4.89095,8.33042,-0.632973,0.593177,7.21027,14.9022,0.193939,0.55922,11.089,6.36297,-0.800177,-0.108199,12.4001,13.1046,-0.332852,-0.081567
2.81,4.88778,8.33339,-0.632972,0.593177,7.21123,14.905,0.19394,0.55922,11.085,6.36243,-0.800177,-0.108199,12.3985,13.1042,-0.332853,-0.0815669
2.815,4.88462,8.33635,-0.632972,0.593177,7.2122,14.9078,0.19394,0.55922,11.081,6.36189,-0.800178,-0.108199,12.3968,13.1038,-0.332854,-0.0815668
2.82,4.88145,8.33932,-0.632972,0.593177,7.21317,14.9106,0.193941,0.559219,11.077,6.36135,-0.800178,-0.108199,12.3951,13.1034,-0.332855,-0.0815668
2.825,4.87829,8.34228,-0.632971,0.593177,7.21414,14.9134,0.193942,0.559219,11.073,6.36081,-0.800178,-0.108198,12.3935,13.103,-0.332855,-0.0815667
2.83,4.87512,8.34525,-0.632971,0.593177,7.21511,14.9162,0.193942,0.559218,11.069,6.36027,-0.800178,-0.108198,12.3918,13.1026,-0.332856,-0.0815666
2.835,4.87196,8.34821,-0.632971,0.593178,7.21608,14.919,0.193943,0.559218,11.065,6.35973,-0.800178,-0.108198,12.3902,13.1021,-0.332857,-0.0815665
2.84,4.86879,8.35118,-0.63297,0.593178,7.21705,14.9218,0.193944,0.559218,11.061,6.35919,-0.800179,-0.108197,12.3885,13.1017,-0.332858,-0.0815664
2.845,4.86563,8.35415,-0.63297,0.593178,7.21802,14.9246,0.193945,0.559217,11.057,6.35865,-0.800179,-0.108197,12.3868,13.1013,-0.332859,-0.0815663
2.85,4.86246,8.35711,-0.63297,0.593178,7.21899,14.9274,0.193945,0.559217,11.053,6.3581,-0.800179,-0.108197,12.3852,13.1009,-0.332859,-0.0815662
2.855,4.8593,8.36008,-0.63297,0.593178,7.21996,14.9302,0.193946,0.559216,11.049,6.35756,-0.800179,-0.108197,12.3835,13.1005,-0.33286,-0.0815661
2.86,4.85613,8.36304,-0.632969,0.593178,7.22093,14.933,0.193947,0.559216,11.045,6.35702,-0.800179,-0.108196,12.3818,13.1001,-0.332861,-0.081566
2.865,4.85297,8.36601,-0.632969,0.593178,7.2219,14.9358,0.193947,0.559215,11.041,6.35648,-0.80018,-0.108196,12.3802,13.0997,-0.332862,-0.0815659
2.87,4.8498,8.36898,-0.632969,0.593178,7.22287,14.9385,0.193948,0.559215,11.037,6.35594,-0.80018,-0.108196,12.3785,13.0993,-0.332863,-0.0815658
2.875,4.84664,8.37194,-0.632968,0.593178,7.22384,14.9413,0.193949,0.559215,11.033,6.3554,-0.80018,-0.108196,12.3768,13.0989,-0.332864,-0.0815657
2.88,4.84347,8.37491,-0.632968,0.593178,7.22481,14.9441,0.19395,0.559214,11.029,6.35486,-0.80018,-0.108195,12.3752,13.0985,-0.332864,-0.0815656
2.885,4.84031,8.37787,-0.632968,0.593178,7.22578,14.9469,0.19395,0.559214,11.025,6.35432,-0.800181,-0.108195,12.3735,13.0981,-0.332865,-0.0815655
2.89,4.83714,8.38084,-0.632967,0.593178,7.22675,14.9497,0.193951,0.559213,11.021,6.35378,-0.800181,-0.108195,12.3718,13.0977,-0.332866,-0.0815654
2.895,4.83398,8.38381,-0.632967,0.593179,7.22772,14.9525,0.193952,0.559213,11.017,6.35324,-0.800181,-0.108195,12.3702,13.0972,-0.332867,-0.0815653
2.9,4.83081,8.38677,-0.632967,0.593179,7.22869,14.9553,0.193953,0.559212,11.013,6.35269,-0.800181,-0.108194,12.3685,13.0968,-0.332868,-0.0815652
2.905,4.82765,8.38974,-0.632967,0.593179,7.22966,14.9581,0.193953,0.559212,11.009,6.35215,-0.800181,-0.108194,12.3669,13.0964,-0.332868,-0.0815651
2.91,4.82448,8.3927,-0.632966,0.593179,7.23063,14.9609,0.193954,0.559211,11.005,6.35161,-0.800182,-0.108194,12.3652,13.096,-0.332869,-0.081565
2.915,4.82132,8.39567,-0.632966,0.593179,7.2316,14.9637,0.193955,0.559211,11.001,6.35107,-0.800182,-0.108194,12.3635,13.0956,-0.33287,-0.0815649
2.92,4.81815,8.39863,-0.632966,0.593179,7.23257,14.9665,0.193956,0.559211,10.997,6.35053,-0.800182,-0.108193,12.3619,13.0952,-0.332871,-0.0815648
2.925,4.81499,8.4016,-0.632965,0.593179,7.23354,14.9693,0.193956,0.55921,10.993,6.34999,-0.800182,-0.108193,12.3602,13.0948,-0.332872,-0.0815647
2.93,4.81182,8.40457,-0.632965,0.593179,7.23451,14.9721,0.193957,0.55921,10.989,6.34945,-0.800182,-0.108193,12.3585,13.0944,-0.332873,-0.0815646
2.935,4.80866,8.40753,-0.632965,0.593179,7.23548,14.9749,0.193958,0.559209,10.985,6.34891,-0.800183,-0.108193,12.3569,13.094,-0.332873,-0.0815645
2.94,4.80549,8.4105,-0.632964,0.593179,7.23645,14.9777,0.193958,0.559209,10.981,6.34837,-0.800183,-0.108192,12.3552,13.0936,-0.332874,-0.0815644
2.945,4.80233,8.41346,-0.632964,0.593179,7.23742,14.9805,0.193959,0.559208,10.977,6.34783,-0.800183,-0.108192,12.3535,13.0932,-0.332875,-0.0815643
2.95,4.79916,8.41643,-0.632964,0.593179,7.23839,14.9833,0.19396,0.559208,10.973,6.34728,-0.800183,-0.108192,12.3519,13.0928,-0.332876,-0.0815641
2.955,4.796,8.4194,-0.632963,0.593179,7.23936,14.9861,0.193961,0.559208,10.969,6.34674,-0.800183,-0.108192,12.3502,13.0924,-0.332877,-0.081564
2.96,4.79284,8.42236,-0.632963,0.593179,7.24033,14.9889,0.193961,0.559207,10.965,6.3462,-0.800184,-0.108191,12.3485,13.0919,-0.332878,-0.0815639
2.965,4.78967,8.42533,-0.632963,0.59318,7.2413,14.9917,0.193962,0.559207,10.961,6.34566,-0.800184,-0.108191,12.3469,13.0915,-0.332879,-0.0815638
2.97,4.78651,8.42829,-0.632963,0.59318,7.24227,14.9945,0.193963,0.559206,10.957,6.34512,-0.800184,-0.108191,12.3452,13.0911,-0.332879,-0.0815637
2.975,4.78334,8.43126,-0.632962,0.59318,7.24324,14.9973,0.193964,0.559206,10.953,6.34458,-0.800184,-0.108191,12.3436,13.0907,-0.33288,-0.0815635
2.98,4.78018,8.43423,-0.632962,0.59318,7.24421,15.0001,0.193964,0.559205,10.949,6.34404,-0.800184,-0.10819,12.3419,13.0903,-0.332881,-0.0815634
2.985,4.77701,8.43719,-0.632962,0.59318,7.24518,15.0029,0.193965,0.559205,10.945,6.3435,-0.800185,-0.10819,12.3402,13.0899,-0.332882,-0.0815633
2.99,4.77385,8.44016,-0.632961,0.59318,7.24615,15.0057,0.193966,0.559204,10.941,6.34296,-0.800185,-0.10819,12.3386,13.0895,-0.332883,-0.0815632
2.995,4.77068,8.44312,-0.632961,0.59318,7.24712,15.0084,0.193967,0.559204,10.937,6.34242,-0.800185,-0.10819,12.3369,13.0891,-0.332884,-0.081563
3,4.76752,8.44609,-0.632961,0.59318,7.24809,15.0112,0.193967,0.559203,10.933,6.34188,-0.800185,-0.108189,12.3352,13.0887,-0.332884,-0.0815629
3.005,4.76435,8.44905,-0.63296,0.59318,7.24906,15.014,0.193968,0.559203,10.929,6.34133,-0.800185,-0.108189,12.3336,13.0883,-0.332885,-0.0815628
3.01,4.76119,8.45202,-0.63296,0.59318,7.25003,15.0168,0.193969,0.559203,10.925,6.34079,-0.800186,-0.108189,12.3319,13.0879,-0.332886,-0.0815627
3.015,4.75802,8.45499,-0.63296,0.59318,7.251,15.0196,0.19397,0.559202,10.921,6.34025,-0.800186,-0.108189,12.3302,13.0875,-0.332887,-0.0815625
3.02,4.75486,8.45795,-0.63296,0.59318,7.25197,15.0224,0.19397,0.559202,10.917,6.33971,-0.800186,-0.108188,12.3286,13.0871,-0.332888,-0.0815624
3.025,4.75169,8.46092,-0.632959,0.59318,7.25294,15.0252,0.193971,0.559201,10.913,6.33917,-0.800186,-0.108188,12.3269,13.0866,-0.332889,-0.0815623
3.03,4.74853,8.46388,-0.632959,0.59318,7.25391,15.028,0.193972,0.559201,10.909,6.33863,-0.800186,-0.108188,12.3252,13.0862,-0.33289,-0.0815621
3.035,4.74536,8.46685,-0.632959,0.593181,7.25487,15.0308,0.193973,0.5592,10.905,6.33809,-0.800187,-0.108188,12.3236,13.0858,-0.33289,-0.081562
3.04,4.7422,8.46982,-0.632958,0.593181,7.25584,15.0336,0.193974,0.5592,10.901,6.33755,-0.800187,-0.108187,12.3219,13.0854,-0.332891,-0.0815619
3.045,4.73903,8.47278,-0.632958,0.593181,7.25681,15.0364,0.193974,0.559199,10.897,6.33701,-0.800187,-0.108187,12.3203,13.085,-0.332892,-0.0815617
3.05,4.73587,8.47575,-0.632958,0.593181,7.25778,15.0392,0.193975,0.559199,10.893,6.33647,-0.800187,-0.108187,12.3186,13.0846,-0.332893,-0.0815616
3.055,4.7327,8.47871,-0.632957,0.593181,7.25875,15.042,0.193976,0.559198,10.889,6.33592,-0.800187,-0.108187,12.3169,13.0842,-0.332894,-0.0815614
3.06,4.72954,8.48168,-0.632957,0.593181,7.25972,15.0448,0.193977,0.559198,10.885,6.33538,-0.800188,-0.108186,12.3153,13.0838,-0.332895,-0.0815613
3.065,4.72637,8.48465,-0.632957,0.593181,7.26069,15.0476,0.193977,0.559198,10.881,6.33484,-0.800188,-0.108186,12.3136,13.0834,-0.332896,-0.0815612
3.07,4.72321,8.48761,-0.632957,0.593181,7.26166,15.0504,0.193978,0.559197,10.877,6.3343,-0.800188,-0.108186,12.3119,13.083,-0.332897,-0.081561
3.075,4.72004,8.49058,-0.632956,0.593181,7.26263,15.0532,0.193979,0.559197,10.873,6.33376,-0.800188,-0.108186,12.3103,13.0826,-0.332897,-0.0815609
3.08,4.71688,8.49354,-0.632956,0.593181,7.2636,15.056,0.19398,0.559196,10.869,6.33322,-0.800188,-0.108185,12.3086,13.0822,-0.332898,-0.0815607
3.085,4.71372,8.49651,-0.632956,0.593181,7.26457,15.0588,0.19398,0.559196,10.865,6.33268,-0.800189,-0.108185,12.3069,13.0818,-0.332899,-0.0815606
3.09,4.71055,8.49948,-0.632955,0.593181,7.26554,15.0616,0.193981,0.559195,10.861,6.33214,-0.800189,-0.108185,12.3053,13.0813,-0.3329,-0.0815604
3.095,4.70739,8.50244,-0.632955,0.593181,7.26651,15.0644,0.193982,0.559195,10.857,6.3316,-0.800189,-0.108185,12.3036,13.0809,-0.332901,-0.0815603
3.1,4.70422,8.50541,-0.632955,0.593181,7.26748,15.0672,0.193983,0.559194,10.853,6.33106,-0.800189,-0.108184,12.3019,13.0805,-0.332902,-0.0815601
3.105,4.70106,8.50837,-0.632954,0.593181,7.26845,15.07,0.193984,0.559194,10.849,6.33052,-0.800189,-0.108184,12.3003,13.0801,-0.332903,-0.08156
3.11,4.69789,8.51134,-0.632954,0.593182,7.26942,15.0728,0.193984,0.559193,10.845,6.32997,-0.80019,-0.108184,12.2986,13.0797,-0.332904,-0.0815598
3.115,4.69473,8.5143,-0.632954,0.593182,7.27039,15.0756,0.193985,0.559193,10.841,6.32943,-0.80019,-0.108184,12.2969,13.0793,-0.332904,-0.0815597
3.12,4.69156,8.51727,-0.632954,0.593182,7.27136,15.0783,0.193986,0.559192,10.837,6.32889,-0.80019,-0.108183,12.2953,13.0789,-0.332905,-0.0815595
3.125,4.6884,8.52024,-0.632953,0.593182,7.27233,15.0811,0.193987,0.559192,10.833,6.32835,-0.80019,-0.108183,12.2936,13.0785,-0.332906,-0.0815593
3.13,4.68523,8.5232,-0.632953,0.593182,7.2733,15.0839,0.193987,0.559191,10.829,6.32781,-0.80019,-0.108183,12.292,13.0781,-0.332907,-0.0815592
3.135,4.68207,8.52617,-0.632953,0.593182,7.27427,15.0867,0.193988,0.559191,10.825,6.32727,-0.800191,-0.108183,12.2903,13.0777,-0.332908,-0.081559
3.14,4.6789,8.52913,-0.632952,0.593182,7.27524,15.0895,0.193989,0.55919,10.821,6.32673,-0.800191,-0.108182,12.2886,13.0773,-0.332909,-0.0815589
3.145,4.67574,8.5321,-0.632952,0.593182,7.27621,15.0923,0.19399,0.55919,10.817,6.32619,-0.800191,-0.108182,12.287,13.0769,-0.33291,-0.0815587
3.15,4.67257,8.53507,-0.632952,0.593182,7.27718,15.0951,0.193991,0.55919,10.8129,6.32565,-0.800191,-0.108182,12.2853,13.0765,-0.332911,-0.0815585
3.155,4.66941,8.53803,-0.632951,0.593182,7.27815,15.0979,0.193991,0.559189,10.8089,6.32511,-0.800191,-0.108182,12.2836,13.076,-0.332912,-0.0815584
3.16,4.66624,8.541,-0.632951,0.593182,7.27912,15.1007,0.193992,0.559189,10.8049,6.32457,-0.800192,-0.108181,12.282,13.0756,-0.332912,-0.0815582
3.165,4.66308,8.54396,-0.632951,0.593182,7.28009,15.1035,0.193993,0.559188,10.8009,6.32402,-0.800192,-0.108181,12.2803,13.0752,-0.332913,-0.081558
3.17,4.65991,8.54693,-0.632951,0.593182,7.28106,15.1063,0.193994,0.559188,10.7969,6.32348,-0.800192,-0.108181,12.2786,13.0748,-0.332914,-0.0815579
3.175,4.65675,8.5499,-0.63295,0.593182,7.28203,15.1091,0.193995,0.559187,10.7929,6.32294,-0.800192,-0.10818,12.277,13.0744,-0.332915,-0.0815577
3.18,4.65358,8.55286,-0.63295,0.593182,7.283,15.1119,0.193995,0.559187,10.7889,6.3224,-0.800192,-0.10818,12.2753,13.074,-0.332916,-0.0815575
3.185,4.65042,8.55583,-0.63295,0.593182,7.28397,15.1147,0.193996,0.559186,10.7849,6.32186,-0.800193,-0.10818,12.2736,13.0736,-0.332917,-0.0815573
3.19,4.64726,8.55879,-0.632949,0.593183,7.28494,15.1175,0.193997,0.559186,10.7809,6.32132,-0.800193,-0.10818,12.272,13.0732,-0.332918,-0.0815572
3.195,4.64409,8.56176,-0.632949,0.593183,7.28591,15.1203,0.193998,0.559185,10.7769,6.32078,-0.800193,-0.108179,12.2703,13.0728,-0.332919,-0.081557
3.2,4.64093,8.56473,-0.632949,0.593183,7.28688,15.1231,0.193998,0.559185,10.7729,6.32024,-0.800193,-0.108179,12.2686,13.0724,-0.33292,-0.0815568
3.205,4.63776,8.56769,-0.632948,0.593183,7.28785,15.1259,0.193999,0.559184,10.7689,6.3197,-0.800193,-0.108179,12.267,13.072,-0.332921,-0.0815566
3.21,4.6346,8.57066,-0.632948,0.593183,7.28882,15.1287,0.194,0.559184,10.7649,6.31916,-0.800194,-0.108179,12.2653,13.0716,-0.332921,-0.0815565
3.215,4.63143,8.57362,-0.632948,0.593183,7.28979,15.1315,0.194001,0.559183,10.7609,6.31862,-0.800194,-0.108178,12.2637,13.0712,-0.332922,-0.0815563
3.22,4.62827,8.57659,-0.632948,0.593183,7.29076,15.1343,0.194002,0.559183,10.7569,6.31807,-0.800194,-0.108178,12.262,13.0707,-0.332923,-0.0815561
3.225,4.6251,8.57955,-0.632947,0.593183,7.29173,15.1371,0.194002,0.559182,10.7529,6.31753,-0.800194,-0.108178,12.2603,13.0703,-0.332924,-0.0815559
3.23,4.62194,8.58252,-0.632947,0.593183,7.2927,15.1399,0.194003,0.559182,10.7489,6.31699,-0.800194,-0.108178,12.2587,13.0699,-0.332925,-0.0815557
3.235,4.61877,8.58549,-0.632947,0.593183,7.29367,15.1427,0.194004,0.559181,10.7449,6.31645,-0.800195,-0.108177,12.257,13.0695,-0.332926,-0.0815555
3.24,4.61561,8.58845,-0.632946,0.593183,7.29464,15.1455,0.194005,0.559181,10.7409,6.31591,-0.800195,-0.108177,12.2553,13.0691,-0.332927,-0.0815554
3.245,4.61244,8.59142,-0.632946,0.593183,7.29561,15.1482,0.194006,0.55918,10.7369,6.31537,-0.800195,-0.108177,12.2537,13.0687,-0.332928,-0.0815552
3.25,4.60928,8.59438,-0.632946,0.593183,7.29658,15.151,0.194007,0.55918,10.7329,6.31483,-0.800195,-0.108177,12.252,13.0683,-0.332929,-0.081555
3.255,4.60611,8.59735,-0.632946,0.593183,7.29755,15.1538,0.194007,0.559179,10.7289,6.31429,-0.800195,-0.108176,12.2503,13.0679,-0.33293,-0.0815548
3.26,4.60295,8.60032,-0.632945,0.593183,7.29852,15.1566,0.194008,0.559179,10.7249,6.31375,-0.800195,-0.108176,12.2487,13.0675,-0.33293,-0.0815546
3.265,4.59978,8.60328,-0.632945,0.593183,7.29949,15.1594,0.194009,0.559178,10.7209,6.31321,-0.800196,-0.108176,12.247,13.0671,-0.332931,-0.0815544
3.27,4.59662,8.60625,-0.632945,0.593183,7.30046,15.1622,0.19401,0.559178,10.7169,6.31267,-0.800196,-0.108176,12.2453,13.0667,-0.332932,-0.0815542
3.275,4.59345,8.60921,-0.632944,0.593183,7.30143,15.165,0.194011,0.559177,10.7129,6.31212,-0.800196,-0.108175,12.2437,13.0663,-0.332933,-0.081554
3.28,4.59029,8.61218,-0.632944,0.593184,7.3024,15.1678,0.194011,0.559177,10.7089,6.31158,-0.800196,-0.108175,12.242,13.0658,-0.332934,-0.0815538
3.285,4.58713,8.61515,-0.632944,0.593184,7.30337,15.1706,0.194012,0.559176,10.7049,6.31104,-0.800196,-0.108175,12.2404,13.0654,-0.332935,-0.0815536
3.29,4.58396,8.61811,-0.632943,0.593184,7.30434,15.1734,0.194013,0.559176,10.7009,6.3105,-0.800197,-0.108175,12.2387,13.065,-0.332936,-0.0815534
3.295,4.5808,8.62108,-0.632943,0.593184,7.30531,15.1762,0.194014,0.559175,10.6969,6.30996,-0.800197,-0.108174,12.237,13.0646,-0.332937,-0.0815532
3.3,4.57763,8.62404,-0.632943,0.593184,7.30628,15.179,0.194015,0.559175,10.6929,6.30942,-0.800197,-0.108174,12.2354,13.0642,-0.332938,-0.081553
3.305,4.57447,8.62701,-0.632943,0.593184,7.30725,15.1818,0.194015,0.559174,10.6889,6.30888,-0.800197,-0.108174,12.2337,13.0638,-0.332939,-0.0815528
3.31,4.5713,8.62998,-0.632942,0.593184,7.30822,15.1846,0.194016,0.559174,10.6849,6.30834,-0.800197,-0.108174,12.232,13.0634,-0.33294,-0.0815526
3.315,4.56814,8.63294,-0.632942,0.593184,7.30919,15.1874,0.194017,0.559173,10.6809,6.3078,-0.800198,-0.108173,12.2304,13.063,-0.332941,-0.0815524
3.32,4.56497,8.63591,-0.632942,0.593184,7.31016,15.1902,0.194018,0.559173,10.6769,6.30726,-0.800198,-0.108173,12.2287,13.0626,-0.332942,-0.0815522
3.325,4.56181,8.63887,-0.632941,0.593184,7.31113,15.193,0.194019,0.559172,10.6729,6.30672,-0.800198,-0.108173,12.227,13.0622,-0.332942,-0.081552
3.33,4.55864,8.64184,-0.632941,0.593184,7.3121,15.1958,0.19402,0.559172,10.6689,6.30618,-0.800198,-0.108173,12.2254,13.0618,-0.332943,-0.0815518
3.335,4.55548,8.64481,-0.632941,0.593184,7.31307,15.1986,0.19402,0.559171,10.6649,6.30563,-0.800198,-0.108172,12.2237,13.0614,-0.332944,-0.0815515
3.34,4.55231,8.64777,-0.632941,0.593184,7.31404,15.2014,0.194021,0.559171,10.6609,6.30509,-0.800199,-0.108172,12.222,13.061,-0.332945,-0.0815513
3.345,4.54915,8.65074,-0.63294,0.593184,7.31501,15.2042,0.194022,0.55917,10.6569,6.30455,-0.800199,-0.108172,12.2204,13.0605,-0.332946,-0.0815511
3.35,4.54598,8.6537,-0.63294,0.593184,7.31598,15.207,0.194023,0.55917,10.6529,6.30401,-0.800199,-0.108172,12.2187,13.0601,-0.332947,-0.0815509
3.355,4.54282,8.65667,-0.63294,0.593184,7.31695,15.2098,0.194024,0.559169,10.6489,6.30347,-0.800199,-0.108171,12.217,13.0597,-0.332948,-0.0815507
3.36,4.53965,8.65963,-0.632939,0.593184,7.31792,15.2126,0.194025,0.559169,10.6449,6.30293,-0.800199,-0.108171,12.2154,13.0593,-0.332949,-0.0815505
3.365,4.53649,8.6626,-0.632939,0.593184,7.31889,15.2153,0.194025,0.559168,10.6409,6.30239,-0.800199,-0.108171,12.2137,13.0589,-0.33295,-0.0815502
3.37,4.53333,8.66557,-0.632939,0.593184,7.31986,15.2181,0.194026,0.559167,10.6369,6.30185,-0.8002,-0.108171,12.2121,13.0585,-0.332951,-0.08155
3.375,4.53016,8.66853,-0.632938,0.593185,7.32083,15.2209,0.194027,0.559167,10.6329,6.30131,-0.8002,-0.10817,12.2104,13.0581,-0.332952,-0.0815498
3.38,4.527,8.6715,-0.632938,0.593185,7.3218,15.2237,0.194028,0.559166,10.6289,6.30077,-0.8002,-0.10817,12.2087,13.0577,-0.332953,-0.0815496
3.385,4.52383,8.67446,-0.632938,0.593185,7.32278,15.2265,0.194029,0.559166,10.6249,6.30023,-0.8002,-0.10817,12.2071,13.0573,-0.332954,-0.0815494
3.39,4.52067,8.67743,-0.632938,0.593185,7.32375,15.2293,0.19403,0.559165,10.6209,6.29969,-0.8002,-0.10817,12.2054,13.0569,-0.332955,-0.0815491
3.395,4.5175,8.6804,-0.632937,0.593185,7.32472,15.2321,0.19403,0.559165,10.6169,6.29914,-0.800201,-0.108169,12.2037,13.0565,-0.332956,-0.0815489
3.4,4.51434,8.68336,-0.632937,0.593185,7.32569,15.2349,0.194031,0.559164,10.6129,6.2986,-0.800201,-0.108169,12.2021,13.0561,-0.332957,-0.0815487
3.405,4.51117,8.68633,-0.632937,0.593185,7.32666,15.2377,0.194032,0.559164,10.6089,6.29806,-0.800201,-0.108169,12.2004,13.0557,-0.332957,-0.0815484
3.41,4.50801,8.68929,-0.632936,0.593185,7.32763,15.2405,0.194033,0.559163,10.6049,6.29752,-0.800201,-0.108169,12.1987,13.0552,-0.332958,-0.0815482
3.415,4.50484,8.69226,-0.632936,0.593185,7.3286,15.2433,0.194034,0.559163,10.6009,6.29698,-0.800201,-0.108168,12.1971,13.0548,-0.332959,-0.081548
3.42,4.50168,8.69523,-0.632936,0.593185,7.32957,15.2461,0.194035,0.559162,10.5969,6.29644,-0.800202,-0.108168,12.1954,13.0544,-0.33296,-0.0815477
3.425,4.49851,8.69819,-0.632936,0.593185,7.33054,15.2489,0.194035,0.559162,10.5929,6.2959,-0.800202,-0.108168,12.1937,13.054,-0.332961,-0.0815475
3.43,4.49535,8.70116,-0.632935,0.593185,7.33151,15.2517,0.194036,0.559161,10.5889,6.29536,-0.800202,-0.108168,12.1921,13.0536,-0.332962,-0.0815473
3.435,4.49218,8.70412,-0.632935,0.593185,7.33248,15.2545,0.194037,0.559161,10.5849,6.29482,-0.800202,-0.108167,12.1904,13.0532,-0.332963,-0.081547
3.44,4.48902,8.70709,-0.632935,0.593185,7.33345,15.2573,0.194038,0.55916,10.5809,6.29428,-0.800202,-0.108167,12.1887,13.0528,-0.332964,-0.0815468
3.445,4.48586,8.71006,-0.632934,0.593185,7.33442,15.2601,0.194039,0.55916,10.5769,6.29374,-0.800202,-0.108167,12.1871,13.0524,-0.332965,-0.0815465
3.45,4.48269,8.71302,-0.632934,0.593185,7.33539,15.2629,0.19404,0.559159,10.5729,6.29319,-0.800203,-0.108167,12.1854,13.052,-0.332966,-0.0815463
3.455,4.47953,8.71599,-0.632934,0.593185,7.33636,15.2657,0.194041,0.559158,10.5689,6.29265,-0.800203,-0.108166,12.1837,13.0516,-0.332967,-0.0815461
3.46,4.47636,8.71895,-0.632934,0.593185,7.33733,15.2685,0.194041,0.559158,10.5649,6.29211,-0.800203,-0.108166,12.1821,13.0512,-0.332968,-0.0815458
3.465,4.4732,8.72192,-0.632933,0.593185,7.3383,15.2713,0.194042,0.559157,10.5609,6.29157,-0.800203,-0.108166,12.1804,13.0508,-0.332969,-0.0815456
3.47,4.47003,8.72488,-0.632933,0.593185,7.33927,15.2741,0.194043,0.559157,10.5569,6.29103,-0.800203,-0.108166,12.1788,13.0504,-0.33297,-0.0815453
3.475,4.46687,8.72785,-0.632933,0.593185,7.34024,15.2769,0.194044,0.559156,10.5529,6.29049,-0.800204,-0.108165,12.1771,13.0499,-0.332971,-0.0815451
3.48,4.4637,8.73082,-0.632932,0.593185,7.34121,15.2797,0.194045,0.559156,10.5489,6.28995,-0.800204,-0.108165,12.1754,13.0495,-0.332972,-0.0815448
3.485,4.46054,8.73378,-0.632932,0.593186,7.34218,15.2824,0.194046,0.559155,10.5449,6.28941,-0.800204,-0.108165,12.1738,13.0491,-0.332973,-0.0815446
3.49,4.45737,8.73675,-0.632932,0.593186,7.34315,15.2852,0.194046,0.559155,10.5409,6.28887,-0.800204,-0.108165,12.1721,13.0487,-0.332974,-0.0815443
3.495,4.45421,8.73971,-0.632931,0.593186,7.34412,15.288,0.194047,0.559154,10.5369,6.28833,-0.800204,-0.108164,12.1704,13.0483,-0.332975,-0.081544
3.5,4.45104,8.74268,-0.632931,0.593186,7.34509,15.2908,0.194048,0.559154,10.5329,6.28779,-0.800204,-0.108164,12.1688,13.0479,-0.332976,-0.0815438
